,Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,Body,Title,Tags,AnswerCount,CommentCount,link
324,65761176,1,65761244.0,2021-01-17 13:28:07,1,63,"<p>I am making a program that will count the occurrences of &quot;red&quot; and &quot;blue&quot; cars when user inputs a string of the colours of the cars passing by on one line.</p>
<p>I have tried to implement an arraylist and counter but it does not seem to be working. I would just like to to know what am I doing wrong?</p>
<p>Code:</p>
<pre><code>package com.company;

import java.util.Scanner;
import java.util.ArrayList;
import java.util.*;

public class Main {
  public static void main(String[] args) {
     Scanner scanner = new Scanner(System.in);

     String red = &quot;red&quot;;
     String blue = &quot;blue&quot;;
     int red_count =  0;
     int blue_count =  0;
     System.out.println(&quot;Cars: &quot;);
     String x = scanner.nextLine();

     ArrayList&lt;String&gt; arr = new ArrayList&lt;String&gt;();
     arr.add(x);

     for (int i = 0; i &lt; arr.size(); i++) {
        String c = arr.get(i);
        if (c.equals(&quot;red&quot;)) {
            red_count = red_count + 1;
        }
        if (c.equals(&quot;blue&quot;)) {
            blue_count = blue_count + 1;
        }
        System.out.println(&quot;red: &quot; + red_count);
        System.out.println(&quot;blue: &quot; + blue_count);
     }
    }
   }
</code></pre>
<p><strong>Input:</strong>
red green blue yellow</p>
<p><strong>Output:</strong></p>
<p>red: 0</p>
<p>blue: 0</p>
",Java: Program is not counting occurrences of element inside arraylist,<java>,4,1,https://stackoverflow.com/q/65761176
325,65763304,1,65770048.0,2021-01-17 16:43:54,0,90,"<p>I have a controller and JSP page. When I run the controller on the server for the first time the result was as expected for the second time when I run, duplicate data was displaying. Can anyone help me how to prevent that?
Really need help in this trying for the past few days but didn't get any suitable solution.</p>
<p>This is the controller:</p>
<pre><code>package com.luv2code.web.jdbc;

import java.io.IOException;
import java.util.List;

import javax.annotation.Resource;
import javax.servlet.RequestDispatcher;
import javax.servlet.ServletException;
import javax.servlet.annotation.WebServlet;
import javax.servlet.http.HttpServlet;
import javax.servlet.http.HttpServletRequest;
import javax.servlet.http.HttpServletResponse;
import javax.sql.DataSource;

/**
 * Servlet implementation class StudentControllerServlet
 */
@WebServlet(&quot;/StudentControllerServlet&quot;)
public class StudentControllerServlet extends HttpServlet {
    private static final long serialVersionUID = 1L;

    private StudentDButil studentDbUtil;
    
    @Resource(name=&quot;jdbc/web_student_tracker&quot;)
    private DataSource dataSource;
    
    @Override
    public void init() throws ServletException {
        super.init();
        
        // create our student db util ... and pass in the conn pool / datasource
        try {
            studentDbUtil = new StudentDButil(dataSource);
        }
        catch (Exception exc) {
            throw new ServletException(exc);
        }
    }
    
    protected void doGet(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException {
        try {
            listStudents(request,response); 
        } catch(Exception e) {
            throw new ServletException(e);
        }
    }

    private void listStudents(HttpServletRequest request, HttpServletResponse response) 
        throws Exception {

        // get students from db util
        List&lt;Student&gt; students = studentDbUtil.getStudent();
        
        // add students to the request
        request.setAttribute(&quot;STUDENT_LIST&quot;, students);
                
        // send to JSP page (view)
        RequestDispatcher dispatcher = request.getRequestDispatcher(&quot;/list-students.jsp&quot;);
        dispatcher.forward(request, response);
    }
}
</code></pre>
<p>And the JSP page is:</p>
<pre><code>&lt;%@ page import=&quot;java.util.*,com.luv2code.web.jdbc.*&quot; %&gt;
&lt;!DOCTYPE html&gt;

&lt;html&gt;
&lt;head&gt;
Student Tracker App
&lt;/head&gt;
&lt;% List&lt;Student&gt; theStudent=(List&lt;Student&gt;)request.getAttribute(&quot;STUDENT_LIST&quot;); %&gt;

&lt;body&gt;
    &lt;%= theStudent %&gt;
&lt;/body&gt;

&lt;/html&gt;
</code></pre>
<p>StudentDbUtils.java</p>
<pre><code>package com.luv2code.web.jdbc;

import java.sql.Connection;
import java.sql.ResultSet;
import java.sql.Statement;
import java.util.ArrayList;
import java.util.List;

import javax.sql.DataSource;

public class StudentDButil {

    List&lt;Student&gt; students = new ArrayList&lt;&gt;();
    
    private DataSource datasources;
    
    public StudentDButil (DataSource thedatasources)
    {
        datasources = thedatasources;
    }
    
    public List&lt;Student&gt; getStudent() throws Exception
    {
        Connection mycon = null;
        Statement mystmt = null;
        ResultSet myres = null;
        try {
            mycon = datasources.getConnection(); //get DB connection
            String sqlStmt = &quot;select * from student order by last_name&quot;; //write an sql statement
            mystmt = mycon.createStatement(); //create sql statement
            myres = mystmt.executeQuery(sqlStmt); //execute query
            while(myres.next())
            {
                //retrive data from resultset
                int id = myres.getInt(&quot;id&quot;);
                String fname = myres.getString(&quot;first_name&quot;);
                String lname = myres.getString(&quot;last_name&quot;);
                String emailid = myres.getString(&quot;email&quot;);
    
                Student std = new Student(id, fname, lname, emailid); //create student object
                students.add(std); //add student object to list
            }
            return students;
        }
        finally
        {
            close(mycon, mystmt, myres); //close jdbc connections
        }
        
    }
    
    private void close(Connection mycon, Statement mystmt, ResultSet myres) {
        try {
            if(myres!=null)
            {
                myres.close();
            }
            if(mystmt!=null)
            {
                mystmt.close();
            }
            if(mycon!=null) {
                mycon.close(); //dosen't really close it. just puts back into the connection pool
            }
            
        }
        catch(Exception exc)
        {
            exc.printStackTrace();
        }
    }
    
    //get DB connection

}
</code></pre>
",How do I prevent duplicate items on browser reload?,<java>,1,1,https://stackoverflow.com/q/65763304
326,65755692,1,65755823.0,2021-01-16 23:14:21,0,59,"<p>I can not figure out where to put <strong>equalsIgnoreCase()</strong> or <strong>toLowerCase()</strong> in my code. I'm trying to make it so the search field ignores the case of the users input.</p>
<pre><code>@FXML private void searchForPart(KeyEvent event) {
        if (!partSearch.getText().trim().isEmpty()) {
            partsInventorySearch.clear();
            errorLabel.setText(&quot;&quot;);
            for (Part p : partsInventory) {
                if (p.getName().contains(partSearch.getText().trim()))
                    partsInventorySearch.add(p);
                else if (Integer.toString(p.getPartID()).contains(partSearch.getText().trim()))
                    partsInventorySearch.add(p);
            }
            if (partsInventorySearch.isEmpty())
                errorLabel.setText(&quot;No parts found&quot;);
            partTable.setItems(partsInventorySearch);
        }
        else {
            errorLabel.setText(&quot;&quot;);
            partTable.setItems(partsInventory);
        }
        partTable.refresh();
    }
</code></pre>
",Ignore case in search field,<java>,1,1,https://stackoverflow.com/q/65755692
327,65760968,1,65761139.0,2021-01-17 13:09:32,0,194,"<p>Sorry for the potentially dumb question. I'm pretty new to java and I'm trying to understand objects.
Have a look at this code:</p>
<pre><code>
public class Test {

    
    public static void main(String[] args) {
        Name name = new Name(&quot;john&quot;);;
        System.out.println(Name.returnName());
        name = new Name(&quot;jane&quot;);
        System.out.print(Name.returnName());
        
    }
    
}
</code></pre>
<p>Thís prints john and jane. Does that mean that when the code executes <code>name = new Name(&quot;jane&quot;);</code>  it deletes the previous object where the name is &quot;john&quot;? Thanks in advance.</p>
",Does the previous object get deleted when a new one is initialized from the same variable?,<java>,2,4,https://stackoverflow.com/q/65760968
328,65763386,1,65763711.0,2021-01-17 16:51:41,-4,135,"<p>I am having a hard time figuring out how to make a code that when a user enters 3 numbers the console outputs the biggest out of the 3. I know how to do it without if, but how do I do it with if function.</p>
",How to make an If function with 3 variables? Eclipse,<java>,3,6,https://stackoverflow.com/q/65763386
329,65752754,1,65752787.0,2021-01-16 17:48:55,-1,78,"<p>This works!
Array lenght is 8</p>
<pre><code>int crc = (bin[1] + bin[2] + bin[3] + bin[4] + bin[5] + bin[6]) &amp; 0Xff;
</code></pre>
<p>the problem is that receive data length may vary.
and i try calculate the checksum with loop, but i dont get it work.</p>
<pre><code>byte crc = 0;
for (int i = 1; i &lt; bin.length - 2; i++) {
   crc += bin[i];
}
int crcI = crc &amp; 0xff;
</code></pre>
<p>this usually gives wrong values, but sometimes they are correct</p>
",How sum byte array with for loop?,<java>,1,0,https://stackoverflow.com/q/65752754
330,65768482,1,65768496.0,2021-01-18 03:33:05,0,106,"<p>How do I use a try/catch to stop a Zero Division error on this code.I have two files Main.java and Calculator.java can someone explain to me how I would use a try/catch to prevent a zero division this is what I am talking about. When I enter first number as 4 and divide by zero I get this error. How do I prvent this if there is another way please list bellow.</p>
<p><em><strong>Error</strong></em></p>
<pre><code>
Exception in thread &quot;main&quot; java.lang.ArithmeticException: / by zero
    at com.company.Calculator.menu(Calculator.java:46)
    at com.company.Main.main(Main.java:5)
</code></pre>
<p><em><strong>Calculator.java</strong></em></p>
<pre class=""lang-java prettyprint-override""><code>package com.company;
import java.util.Scanner;

public class Calculator {
    Scanner sc = new Scanner(System.in);

    public void menu(){
        int a,b;
        boolean quit=false;
        while(!quit){
            System.out.println(&quot;choose 1 for addition \n&quot;+&quot;&quot; +
                    &quot;choose 2 for subtraction\n&quot;+
                     &quot;choose 3 for multiplication \n&quot;+
                    &quot;choose 4 for division \n&quot; +
                    &quot;choose 5 to quit&quot;);
            int menuitem=sc.nextInt();


            switch (menuitem) {
                case 1 -&gt; {
                    System.out.println(&quot;Enter first number.&quot;);
                    a = sc.nextInt();
                    System.out.println(&quot;Enter second number &quot;);
                    b = sc.nextInt();
                    System.out.println(a + b);
                }
                case 2 -&gt; {
                    System.out.println(&quot;Enter first number&quot;);
                    a = sc.nextInt();
                    System.out.println(&quot;Enter second number&quot;);
                    b = sc.nextInt();
                    System.out.println(a - b);
                }
                case 3 -&gt; {
                    System.out.println(&quot;Enter first number&quot;);
                    a = sc.nextInt();
                    System.out.println(&quot;Enter second number&quot;);
                    b = sc.nextInt();
                    System.out.println(a * b);
                }
                case 4 -&gt; {
                    System.out.println(&quot;Enter first number&quot;);
                    a = sc.nextInt();
                    System.out.println(&quot;Enter second number&quot;);
                    b = sc.nextInt();
                    System.out.println(a / b);
                }
                case 5 -&gt; {
                    quit = true;
                    System.out.println(&quot;Quiting...&quot;);
                }
            }
        }
    }
}
</code></pre>
<p><em><strong>Main.java</strong></em></p>
<pre class=""lang-java prettyprint-override""><code>package com.company;
class Main {
    public static void main(String[] args) {
        Calculator calc = new Calculator();
        calc.menu();
    }
 }
</code></pre>
",How do I use java a try/catch to stop a zero division error?,<java>,4,0,https://stackoverflow.com/q/65768482
331,65769168,1,65769415.0,2021-01-18 05:16:13,0,87,"<p>I want to get the index of first 'd' letter in my String array input.</p>
<pre><code>import java.io.*;
import java.util.*;

public class Main {

public static void main(String[] args) {
    Scanner sc = new Scanner(System.in);
    int i,j,p1=0,p2=0;
    String grid[] = new String[5];
    for(i=0; i&lt;5; i++)
        grid[i] = sc.next();

    for(i=0;i&lt;5;i++)
    {
        for(j=0;j&lt;5;j++)
        {
            if(grid[i].charAt(j)=='d')
            {
                p1=i;
                p2=j;
                break;
            }
        }
    }
    System.out.println(p1+&quot;\n&quot;+p2);
}
}
</code></pre>
<h2>input
---d-</h2>
<p>---d-
-d---
--d--
output
4
2</p>
<p>It is always giving me the last 'd' index, though I'm running loop from (0,0) to (5,5)
Whereas, if I made changes in for loop and ran it from (i=4; i&gt;=0; i--) then the problem is solved. Why?</p>
",Java - for loop related query,<java>,4,1,https://stackoverflow.com/q/65769168
332,65769686,1,65769925.0,2021-01-18 06:21:16,0,32,"<p>How to retrieve special strings from a query as below:</p>
<pre><code>SELECT * from Employees  where yearNumber_MO = $$TestCheck_EmployeeMonth \n\t    and TESTING_STATUS = $$TestCheck_EmployeeMonth_Group \n\t    and WorkflowName = '$PMWorkName' \n\t    and CUSTOMFIELD = '$$TestCheck_EmployeeMonth_Region' \n\t    and Type = '$$TestCheck_EmployeeMonth_Type' \n\t  )
</code></pre>
<p>Want the above to return stringarray with</p>
<pre><code>TestCheck_EmployeeMonth, TestCheck_EmployeeMonth_Group, PMWorkName, TestCheck_EmployeeMonth_Region, TestCheck_EmployeeMonth_Type
 
</code></pre>
","Retrieve words which start with $$, $ from a String",<java>,1,1,https://stackoverflow.com/q/65769686
333,65773394,1,65798903.0,2021-01-18 11:10:36,1,473,"<p>I am having a hard time trying to compile a very large .class file via my IDE (Netbeans). The IDE throws StackOverflow error and states that the system is running out of resources.</p>
<p>None of the following worked:</p>
<ol>
<li>Change Netbeans netbeans_default_options in etc folder to this: <code>&quot;-J-XX:+UseStringDeduplication -J-Xss4m -J-Xms1024m -J-Xmx2048m -J-Djdk.gtk.version=2.2 -J-Dapple.laf.useScreenMenuBar=true -J-Dapple.awt.graphics.UseQuartz=true -J-Dsun.java2d.noddraw=true -J-Dsun.java2d.dpiaware=true -J-Dsun.zip.disableMemoryMapping=true -J-Dplugin.manager.check.updates=false -J-Dnetbeans.extbrowser.manual_chrome_plugin_install=yes -J--add-opens=java.base/java.net=ALL-UNNAMED -J--add-opens=java.base/java.lang.ref=ALL-UNNAMED -J--add-opens=java.base/java.lang=ALL-UNNAMED -J--add-opens=java.base/java.security=ALL-UNNAMED -J--add-opens=java.base/java.util=ALL-UNNAMED -J--add-opens=java.desktop/javax.swing.plaf.basic=ALL-UNNAMED -J--add-opens=java.desktop/javax.swing.text=ALL-UNNAMED -J--add-opens=java.desktop/javax.swing=ALL-UNNAMED -J--add-opens=java.desktop/java.awt=ALL-UNNAMED -J--add-opens=java.desktop/java.awt.event=ALL-UNNAMED -J--add-opens=java.prefs/java.util.prefs=ALL-UNNAMED -J--add-opens=jdk.jshell/jdk.jshell=ALL-UNNAMED -J--add-modules=jdk.jshell -J--add-exports=java.desktop/sun.awt=ALL-UNNAMED -J--add-exports=java.desktop/java.awt.peer=ALL-UNNAMED -J--add-exports=java.desktop/com.sun.beans.editors=ALL-UNNAMED -J--add-exports=java.desktop/sun.swing=ALL-UNNAMED -J--add-exports=java.desktop/sun.awt.im=ALL-UNNAMED -J--add-exports=jdk.internal.jvmstat/sun.jvmstat.monitor=ALL-UNNAMED -J--add-exports=java.management/sun.management=ALL-UNNAMED -J--add-exports=java.base/sun.reflect.annotation=ALL-UNNAMED -J--add-exports=jdk.javadoc/com.sun.tools.javadoc.main=ALL-UNNAMED -J-XX:+IgnoreUnrecognizedVMOptions&quot; </code></li>
<li>Configure Java through java control panel:
<a href=""https://i.stack.imgur.com/IRJHi.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/IRJHi.png"" alt=""enter image description here"" /></a></li>
</ol>
<p>3. Trying to set via CMD and compile the .class file manually with javac. I run this: <code>set _JAVA_OPTIONS=-Xss4m</code>, but still it doesn't work.</p>
<p>The only thing that did work was invoking directly javac and passing directly the -J-Xss4m option, like so:</p>
<pre><code>&quot;C:\Program Files\Java\jdk1.8.0_65\bin\javac.exe&quot; -J-Xss4m C:\Users\asd\Desktop\MyClass.java
</code></pre>
",Java StackOverflow error when building a project,<java>,1,0,https://stackoverflow.com/q/65773394
334,65768376,1,65768502.0,2021-01-18 03:14:18,0,111,"<p>No converter found for return value of type: class java.time.LocalDateTime</p>
<pre><code> @RequestMapping(&quot;/hello2&quot;)
    @ResponseBody
    public LocalDateTime handleRequest2(@RequestParam @DateTimeFormat(iso = DateTimeFormat.ISO.DATE_TIME)LocalDateTime dateTime) throws Exception {

        return dateTime;
    }
</code></pre>
<p>(well ,i konw can write the return type as String) ,i guess spring framework have an util whic can convert an object to string , i just want to know how can i do ,to make the datetime convert string json.</p>
",Spring Boot How to Convert the return Date to String,<java>,1,1,https://stackoverflow.com/q/65768376
335,65774580,1,68734903.0,2021-01-18 12:30:39,1,1136,"<p>Small question regarding a web client sending http requests.</p>
<p>I initiate the web client in order to send http requests with this ssl context, this way:</p>
<pre><code>public SslContext getSslContext() {
        try {
            final TrustManagerFactory trustManagerFactory = TrustManagerFactory.getInstance(TrustManagerFactory.getDefaultAlgorithm());
            try (InputStream trustStoreFile = getFileFromClassPathOrFileSystem(trustStorePath)) {
                final KeyStore trustStore = KeyStore.getInstance(trustStoreType);
                trustStore.load(trustStoreFile, trustStorePassPhrase.toCharArray());
                trustManagerFactory.init(trustStore);
            }
            return SslContextBuilder.forClient().keyManager(new File(&quot;/Users/x/application.crt&quot;), new File(&quot;/Users/x/application.key&quot;), &quot;somepassword&quot;).trustManager(trustManagerFactory).build();
        } catch (CertificateException | NoSuchAlgorithmException | IOException | KeyStoreException e) {
            return null;
        }
    }
</code></pre>
<p>the <code>&quot;/Users/x/application.key&quot;</code> file looks like this when I <code>cat</code> it:</p>
<pre><code>-----BEGIN PRIVATE KEY-----
MIGH...
...
...FhMMXep
-----END PRIVATE KEY-----
</code></pre>
<p>(Which really looks like a key to me 😛 )</p>
<p>However, when making an http call, I am facing this issue.</p>
<pre><code>Caused by: java.lang.IllegalArgumentException: File does not contain valid private key: /Users/x/application.key
    at io.netty.handler.ssl.SslContextBuilder.keyManager(SslContextBuilder.java:350) ~[netty-handler-4.1.58.Final.jar:4.1.58.Final]

Caused by: java.io.IOException: overrun, bytes = 111
    at java.base/javax.crypto.EncryptedPrivateKeyInfo.&lt;init&gt;(EncryptedPrivateKeyInfo.java:95) ~[na:na]
    at io.netty.handler.ssl.SslContext.generateKeySpec(SslContext.java:1072) ~[netty-handler-4.1.58.Final.jar:4.1.58.Final]
    at io.netty.handler.ssl.SslContext.getPrivateKeyFromByteBuffer(SslContext.java:1133) ~[netty-handler-4.1.58.Final.jar:4.1.58.Final]
    at io.netty.handler.ssl.SslContext.toPrivateKey(SslContext.java:1113) ~[netty-handler-4.1.58.Final.jar:4.1.58.Final]
    at io.netty.handler.ssl.SslContextBuilder.keyManager(SslContextBuilder.java:348) ~[netty-handler-4.1.58.Final.jar:4.1.58.Final]
</code></pre>
<p>Could you please help point out why am I getting a &quot;File does not contain valid private key&quot; please?</p>
<p>Thank you</p>
",java.lang.IllegalArgumentException: File does not contain valid private key: /Users/x/application.key,<java>,1,18,https://stackoverflow.com/q/65774580
336,65769446,1,65769986.0,2021-01-18 05:52:00,-3,35,"<p>I don't know how to debug it</p>
<pre class=""lang-java prettyprint-override""><code>public class Triangle {
  
    double a;
    double b;
    
    public Triangle(double a1, double b1) {
        a = a1;
        b = b1;
    } 
   
    public void PrintInfo() {
       
        System.out.println(&quot;Triangle: &quot;);
        double c = get_c;

        System.out.format(&quot;a = %f\nb = %f\nc = %f\n&quot;,a ,b ,c);

    }
        public double get_c() {
            double c =Math.sqrt(a*a + b*b);

            return c;
    }
}
</code></pre>
<pre class=""lang-java prettyprint-override""><code>public class Ghh {
   
 public static void main(String[] args) {
          
          Triangle T = new Triangle(3 , 4);
          T.PrintInfo();     
    }
}
</code></pre>
",How to use double as a function in java?,<java>,1,4,https://stackoverflow.com/q/65769446
337,65770468,1,65770659.0,2021-01-18 07:39:44,1,373,"<p>How to compare 2 list
ArrayList with List</p>
<p>ArrayList list = {a,b,c,d}
and
List lst = {a,b,c,d,e}</p>
<p>result:
List al = {e}</p>
<p>How should I approach this problem?
As Objects are different the comparator does not work, even set or other operation will not work</p>
<pre><code>    List&lt;String&gt; al = null;
    Map&lt;String, List&lt;String&gt;&gt; tagMap = new HashMap&lt;String, List&lt;String&gt;&gt;();
    for (TkMGroup anotherTest : lst) {
        String id = anotherTest.getGrpCd();
        for (CsvGroup tag : list) {
            if (id.equals(tag.getGrpCd())) {
                if (tagMap.containsKey(id)) { // is this `id` already populated?
                    al = tagMap.get(id);
                } else { // No! Create a new List.
                    al = new ArrayList&lt;String&gt;();
                    tagMap.put(id, al);
                }
                // Add the tag to the List.
                al.add(tag.getGrpCd());
            } else {
                //              al.add(id);
            }
        }
    }
    for (int i = 0; i &lt; al.size(); i++) {
        System.out.println(al.get(i));
    }
</code></pre>
",Compare 2 list with different object java return unmatched list,<java>,2,4,https://stackoverflow.com/q/65770468
338,65779903,1,65779990.0,2021-01-18 18:12:01,-4,356,"<p>How to replace underscore with string in java? I tried to use replace method but it didn't work</p>
<pre><code>public class HelloWorld{

     public static void main(String []args){
        String value = &quot;Once upon a time there _________  man called Damocles&quot;;
        String result = value.replace('_', 'michief');
        System.out.println(result);
     }
}
</code></pre>
",How to replace underscore with string?,<java>,4,2,https://stackoverflow.com/q/65779903
339,65907351,1,65907513.0,2021-01-26 18:42:08,-2,48,"<p>In one of my labs, I had to produce all the Pythagorean triples until a specific max. I found out how to get them but not how to add each of them to a specific string.
How do I change the code so the output look like this?</p>
<pre><code>3 4 5
5 12 13
7 24 25
8 15 17
9 40 41
11 60 61
12 35 37
13 84 85
</code></pre>
<p>Code:</p>
<pre><code>private int greatestCommonFactor(int a, int b, int c)
{
    int max = number;

    for (a = 1; a &lt;= max; a++) 
    {
        for (b = a; b &lt;= max; b++) 
        {
            for (c = 1; c &lt;= max; c++) 
            {
                if (a * a + b * b == c * c) 
                {
                    
                }
                else
                {
                    continue;
                }
            }
        }
    }
    
    return 1;
}


public String toString(){
    String output = ;
    return output+&quot;\n&quot;;
}
</code></pre>
",How to add to a cumulative String:,<java>,1,3,https://stackoverflow.com/q/65907351
340,65908277,1,65908331.0,2021-01-26 19:50:56,3,90,"<p>What I tried to achieve is to separate the text input into groups when there's an empty line.
The way I wanted to achieve this is by adding the lines to ArrayList&lt; String &gt; temp until there's an empty line.
After that I added temp to ArrayList&lt;ArrayList&lt; String &gt;&gt; group.
But It seems like It only adds the last temp values to group. I can't see why.
Here's the code:</p>
<pre class=""lang-java prettyprint-override""><code>public static void main(String... args) throws IOException {
    List&lt;String&gt; data = new ArrayList&lt;&gt;();
    File f = new File(&quot;input6.txt&quot;);

    try (Scanner sc = new Scanner(f)) {
        while (sc.hasNext()) {
            data.add(sc.nextLine());
        }
    } catch(FileNotFoundException e) {
        e.printStackTrace();
    }
    
    List&lt;List&lt;String&gt;&gt; group = new ArrayList&lt;&gt;();
    List&lt;String&gt; temp = new ArrayList&lt;&gt;();
    
    for (String line : data) {
        temp.add(line);
        if (line.trim().isEmpty()) {

            group.add(temp);
            temp.clear();
        }
    }
}
</code></pre>
",ArrayList stores only the last element,<java>,3,0,https://stackoverflow.com/q/65908277
341,65909462,1,65909495.0,2021-01-26 21:22:38,-3,37,"<p>So I have code where I compare two Integer variables, they are the same thing but somehow java says that it isn't. it prints out this to the console:</p>
<p><code>The expected and actual don't match: java.lang.AssertionError: expected:&lt;[Ljava.lang.Integer;@7cf10a6f&gt; but was:&lt;514579&gt;</code>
for the following code:</p>
<pre><code>@Test
    public void testDay_1() {
        Integer[][] testCases= {
                {1721, 979, 366, 299, 675, 1456},
                {2020, 0}
        };

        Integer[] expected = {
                514579,
                0
        };

        for (int i = 0; i &lt; testCases.length; i++) {
            Integer actual = DayOne.find2020Sum(testCases[i]);
            try {
                Assert.assertEquals(expected, actual);      //HERE
            } catch (AssertionError e) {
                System.out.println(&quot;The expected and actual don't match: &quot; + e);
                Assert.fail();
            }
        }
        System.out.println(&quot;Done&quot;);
    }
</code></pre>
<p>How can I get the code to properly match up 514579 for both the expected and actual? I have no idea why they are both the same type of variable but one is printing a memory address and another is printing the actual number. I tried System.out.println to see how the [Ljava.lang.Integer;@7cf10a6f&gt; would print out, and it is also printing memory address and the actual 514579 number which I don't understand why they don't both print the number. If anyone can help I really appreciate it!!</p>
","When comparing two Integer class variables that are the same, java says its not equal",<java>,1,1,https://stackoverflow.com/q/65909462
342,65911368,1,65911495.0,2021-01-27 00:45:47,-2,46,"<p>Problem with output from a two dimensional array, basically 8 rows and 5 columns, each row represents one athlete, the five colums represent the points they have gained in each task. I have to find out If an athlete went beyond 250 points in a single task. Firstly, I made an integer which counts the number of times the Array has been look at, If the number can be divided by 5 it means the next number is going to be the next row and thus a new athlete, next I created another loop to check all the previous numbers and if any of them goes beyond 250, I add one number to the total + break the cycle. The result I have been getting back is 0, or before I got nothing.</p>
<pre><code>    for (i=0; i&lt;8; i++) {
        for (j=0; j&lt;5; j++) 
            if(rezultati[i][j]&gt;0) {
                skaits = skaits + 1;
            }
            else if(skaits % 5==0) {
                for (int a=0; a&lt;5; a++) {
                    if(rezultati[i-a][j-a]&gt;250) {
                        daudzums = daudzums + 1;
                        break;
                    }
            }
        }   
    }   
</code></pre>
<p>realised that the row index should be just i if(rezultati[i][j-a]&gt;250), didnt fix the issue tho</p>
",Outputting specific values from an two dimensional array,<java>,1,3,https://stackoverflow.com/q/65911368
343,65915184,1,65915311.0,2021-01-27 08:13:30,2,784,"<p>I made a java program with gradle. I have jdk 15 on my computer but in the gradle file I put :</p>
<pre><code>sourceCompatibility = 1.8
targetCompatibility = 1.8
</code></pre>
<p>so it can run with java 8.</p>
<p>I send the jar file to someone that uses java 8 and it works perfectly fine. On my computer, it works perfectly fine with java 8 and java 15.</p>
<p>I send the jar file to another person and he gets the following error :</p>
<pre><code>[ERROR)Exceptioninthread'Thread-7&quot;java.lang.NoSuchMethodError:java.io.ByteArrayOutputStream.toString(Ljava/nio/charset/Charset;)Ljava/lang/String;
[ERROR)    at fr.bloomenetwork.fatestaynight.packager.Utils.docxToKsFile(Utils.java:84)
[ERROR)    at fr.bloomenetwork.fatestaynight.packager.FetchingThread.run(FetchingThread.java:197)
[ERROR)    at java.lang.Thread.run(UnknownSource)
</code></pre>
<p>I don't undestand why he gets this error if it works fine for me and the other person.</p>
<p>Here is the code that raise the error :</p>
<pre class=""lang-java prettyprint-override""><code>public static void docxToKsFile(InputStream is, String filename) throws IOException {
        ZipInputStream zis = new ZipInputStream(is);
        ByteArrayOutputStream fos = new ByteArrayOutputStream();
        ZipEntry ze = null;
        String xmlContent = null;
        while ((ze = zis.getNextEntry()) != null) {
            if (ze.getName().equals(&quot;word/document.xml&quot;)) {
                byte[] buffer = new byte[DEFAULT_BUFFER_SIZE];
                int len;
                while ((len = zis.read(buffer)) != -1) {
                    fos.write(buffer, 0, len);          
                }
                xmlContent =  new String(fos.toString(StandardCharsets.UTF_8)); //Here is line 84
                fos.close();
                break;
            }
        }
        fos.close();
        String txtContent = xmlContent.replaceAll(&quot;&lt;/w:p&gt;&quot;, &quot;\n&quot;); 
        txtContent = txtContent.replaceAll(&quot;&lt;[^&gt;]*/?&gt;&quot;, &quot;&quot;);
        txtContent = txtContent.replaceAll(&quot;&amp;amp;&quot;, &quot;&amp;&quot;);
        txtContent = txtContent.replaceAll(&quot;&amp;quot;&quot;, &quot;\&quot;&quot;);
        java.nio.file.Files.write(Paths.get(filename), txtContent.getBytes(StandardCharsets.UTF_8));
    }
</code></pre>
",java.lang.NoSuchMethodError:java.io.ByteArrayOutputStream.toString,<java>,2,6,https://stackoverflow.com/q/65915184
344,65913715,1,65914076.0,2021-01-27 06:09:05,1,85,"<p>This is the class which has details,</p>
<pre><code>public class TestMap {


public static void main(String[] args) {
    // TODO Auto-generated method stub
    

    List&lt;PersonData&gt;  personDataLst = new ArrayList&lt;PersonData&gt;();
    
    Person person = new Person();
    Person person00 = new Person();
    
    person.setFirstName(&quot;AASH&quot;);
    person.setLastName(&quot;17072017&quot;);
    person00.setFirstName(&quot;LAKSH&quot;);
    person00.setLastName(&quot;11222020&quot;);
    
    PersonData personData = new PersonData();
    PersonData personData01 = new PersonData();
    personData01.setPerson(person00);
    personData.setPerson(person);
    personDataLst.add(personData01);
    personDataLst.add(personData);
    
    PersonResponse response = new PersonResponse();
    
    response.setPersonDatas(personDataLst);
    
    System.out.println(response.getPersonDatas().size());
    
    List&lt;PersonData&gt; list = response.getPersonDatas();
    
    Map&lt;String , String&gt; someHashMap = new HashMap&lt;String , String&gt;();
    someHashMap.put(&quot;17072017&quot;, &quot;DateOfBirth&quot;);
    
    List&lt;String&gt; filteredLst = someHashMap.entrySet().stream()
            .filter(e -&gt; list.contains(e.getKey()))
            .map(Map.Entry::getValue)
            .collect(Collectors.toList());
    System.out.println(&quot;******&quot;+filteredLst);
}
}
</code></pre>
<p>I am trying to check whether the list contains map key , If match replace with the map value.
The code I have written does return an empty list.</p>
",Compare list of Object with Map Key and Replace the Value of list value with Map Value,<java>,1,6,https://stackoverflow.com/q/65913715
